cct,semaforo_std
02PPR0084Y,1
02PPR0085X,0
02PPR0086W,0
02PPR0087V,0
02PPR0088U,0
02PPR0090I,1
02PPR0091H,0
02PPR0092G,1
02PPR0093F,0
02PPR0095D,0
02PPR0096C,0
02PPR0097B,1
02PPR0098A,0
02PPR0099Z,0
02PPR0100Z,0
02PPR0101Y,0
02PPR0102X,0
02PPR0103W,0
02PPR0104V,0
02PPR0105U,0
02PPR0106T,0
02PPR0107S,0
02PPR0109Q,0
02PPR0110F,0
02PPR0112D,0
02PPR0113C,0
02PPR0115A,0
02PPR0116Z,0
02PPR0117Z,0
02PPR0119X,0
02PPR0120M,0
02PPR0121L,0
02PPR0122K,0
02PPR0123J,0
02PPR0125H,1
02PPR0128E,0
02PPR0130T,0
02PPR0131S,0
02PPR0132R,1
02PPR0133Q,0
02PPR0134P,0
02PPR0135O,0
02PPR0136N,0
02PPR0137M,0
02PPR0138L,0
02PPR0139K,0
02PPR0142Y,0
02PPR0143X,1
02PPR0144W,0
02PPR0145V,0
02PPR0147T,1
02PPR0148S,0
02PPR0149R,0
02PPR0150G,0
02PPR0153D,0
02PPR0154C,0
02PPR0155B,0
02PPR0156A,0
02PPR0159Y,0
02PPR0160N,0
02PPR0161M,0
02PPR0162L,0
02PPR0163K,0
02PPR0164J,0
02PPR0165I,0
02PPR0166H,1
02PPR0167G,0
02PPR0168F,0
02PPR0170U,0
02PPR0171T,0
02PPR0172S,0
02PPR0173R,1
02PPR0174Q,1
02PPR0175P,0
02PPR0176O,0
02PPR0177N,0
02PPR0178M,0
02PPR0180A,0
02PPR0181Z,0
02PPR0182Z,1
02PPR0183Y,0
02PPR0184X,1
02PPR0185W,0
02PPR0186V,0
02PPR0187U,0
02PPR0189S,0
02PPR0190H,0
02PPR0191G,0
02PPR0192F,0
02PPR0193E,1
02PPR0194D,1
02PPR0195C,0
02PPR0196B,0
02PPR0197A,0
02PPR0199Z,0
02PPR0200Y,0
02PPR0201X,1
02PPR0203V,0
02PPR0204U,0
02PPR0206S,0
02PPR0208Q,0
02PPR0209P,0
02PPR0210E,0
02PPR0211D,0
02PPR0212C,1
02PPR0216Z,0
02PPR0217Y,0
02PPR0218X,0
02PPR0221K,0
02PPR0222J,0
02PPR0224H,0
02PPR0225G,0
02PPR0226F,1
02PPR0228D,0
02PPR0232Q,0
02PPR0233P,0
02PPR0235N,0
02PPR0237L,0
02PPR0241Y,1
02PPR0245U,0
02PPR0246T,0
02PPR0248R,0
02PPR0262K,1
02PPR0265H,0
02PPR0300X,0
02PPR0301W,0
02PPR0312B,0
02PPR0318W,1
02PPR0319V,0
02PPR0320K,0
02PPR0321J,0
02PPR0323H,0
02PPR0329B,1
02PPR0331Q,0
02PPR0333O,0
02PPR0334N,1
02PPR0339I,0
02PPR0340Y,1
02PPR0341X,0
02PPR0342W,0
02PPR0344U,1
02PPR0345T,0
02PPR0346S,1
02PPR0347R,0
02PPR0348Q,0
02PPR0349P,0
02PPR0350E,0
02PPR0352C,0
02PPR0353B,0
02PPR0354A,0
02PPR0357Y,0
02PPR0359W,0
02PPR0363I,0
02PPR0365G,1
02PPR0367E,0
02PPR0368D,1
02PPR0369C,0
02PPR0370S,0
02PPR0371R,0
02PPR0372Q,1
02PPR0373P,0
02PPR0374O,0
02PPR0377L,0
02PPR0380Z,0
02PPR0381Y,0
02PPR0384V,1
02PPR0385U,1
02PPR0386T,0
02PPR0389Q,1
02PPR0390F,0
02PPR0393C,0
02PPR0394B,0
02PPR0395A,0
02PPR0397Z,0
02PPR0401V,0
02PPR0403T,0
02PPR0404S,0
02PPR0406Q,1
02PPR0407P,0
02PPR0408O,0
02PPR0410C,1
02PPR0411B,0
02PPR0412A,0
02PPR0413Z,0
02PPR0416X,1
02PPR0417W,0
02PPR0419U,0
02PPR0420J,0
02PPR0421I,0
02PPR0423G,0
02PPR0424F,0
02PPR0425E,0
02PPR0426D,0
02PPR0428B,0
02PPR0429A,1
02PPR0434M,0
02PPR0435L,0
02PPR0436K,0
02PPR0439H,0
02PPR0440X,0
02PPR0442V,1
02PPR0443U,0
02PPR0444T,0
02PPR0445S,1
02DPR0766X,0
02DPR0767W,0
02DPR0768V,0
02DPR0769U,0
02DPR0770J,0
02DPR0771I,0
02DPR0772H,0
02DPR0773G,0
02DPR0774F,0
02DPR0775E,0
02DPR0776D,0
02DPR0777C,0
02DPR0780Q,0
02DPR0781P,0
02DPR0782O,0
02DPR0783N,1
02DPR0784M,0
02DPR0785L,0
02DPR0786K,0
02DPR0787J,0
02DPR0788I,0
02DPR0789H,0
02DPR0790X,0
02DPR0791W,0
02DPR0792V,1
02DPR0793U,0
02DPR0794T,0
02DPR0795S,0
02DPR0796R,0
02DPR0797Q,1
02DPR0798P,0
02DPR0799O,0
02DPR0800N,0
02DPR0801M,0
02DPR0802L,0
02DPR0803K,1
02DPR0804J,0
02DPR0805I,0
02DPR0806H,0
02DPR0807G,0
02DPR0809E,0
02DPR0810U,0
02DPR0811T,0
02DPR0812S,0
02DPR0813R,0
02DPR0814Q,1
02DPR0815P,0
02DPR0816O,0
02DPR0817N,0
02DPR0818M,0
02DPR0819L,0
02DPR0820A,0
02DPR0821Z,1
02DPR0823Y,0
02DPR0824X,0
02DPR0825W,0
02DPR0828T,0
02DPR0830H,0
02DPR0831G,0
02DPR0832F,1
02DPR0833E,0
02DPR0834D,0
02DPR0835C,0
02DPR0836B,0
02DPR0837A,0
02DPR0838Z,0
02DPR0839Z,0
02DPR0840O,0
02DPR0842M,0
02DPR0843L,0
02DPR0844K,0
02DPR0846I,0
02DPR0847H,0
02DPR0848G,0
02DPR0849F,0
02DPR0850V,0
02DPR0851U,0
02DPR0852T,0
02DPR0853S,0
02DPR0854R,0
02DPR0856P,0
02DPR0857O,0
02DPR0858N,0
02DPR0859M,0
02DPR0860B,0
02DPR0861A,0
02DPR0862Z,0
02DPR0863Z,0
02DPR0864Y,0
02DPR0865X,1
02DPR0866W,0
02DPR0867V,0
02DPR0868U,0
02DPR0869T,0
02DPR0871H,0
02DPR0873F,1
02DPR0874E,0
02DPR0875D,0
02DPR0876C,0
02DPR0877B,0
02DPR0878A,0
02DPR0879Z,0
02DPR0880P,0
02DPR0881O,0
02DPR0882N,0
02DPR0883M,0
02DPR0885K,0
02DPR0886J,0
02DPR0887I,1
02DPR0888H,0
02DPR0889G,0
02DPR0890W,0
02DPR0891V,0
02DPR0892U,0
02DPR0893T,0
02DPR0895R,0
02DPR0896Q,1
02DPR0897P,1
02DPR0898O,0
02DPR0900M,1
02DPR0901L,0
02DPR0902K,0
02DPR0903J,0
02DPR0904I,0
02DPR0905H,0
02DPR0906G,0
02DPR0907F,0
02DPR0908E,0
02DPR0910T,0
02DPR0912R,0
02EPR0001T,0
02EPR0002S,0
02EPR0006O,0
02EPR0007N,0
02EPR0008M,0
02EPR0010A,0
02EPR0011Z,0
02EPR0013Y,0
02EPR0014X,1
02EPR0015W,0
02EPR0016V,0
02EPR0017U,1
02EPR0018T,0
02EPR0019S,0
02EPR0020H,1
02EPR0021G,0
02EPR0022F,0
02EPR0023E,1
02EPR0025C,1
02EPR0026B,0
02EPR0028Z,1
02EPR0029Z,0
02EPR0031N,0
02EPR0034K,1
02EPR0036I,0
02EPR0037H,0
02EPR0038G,0
02EPR0039F,0
02EPR0041U,1
02EPR0042T,0
02EPR0043S,1
02EPR0044R,0
02EPR0045Q,0
02EPR0047O,0
02EPR0048N,0
02EPR0049M,0
02EPR0050B,0
02EPR0051A,0
02EPR0052Z,0
02EPR0053Z,0
02EPR0054Y,1
02EPR0056W,0
02EPR0057V,0
02EPR0058U,0
02EPR0061H,0
02EPR0062G,1
02EPR0063F,0
02EPR0064E,0
02EPR0066C,0
02EPR0067B,1
02EPR0068A,0
02EPR0070P,1
02EPR0072N,1
02EPR0073M,0
02EPR0074L,0
02EPR0076J,0
02EPR0078H,0
02EPR0079G,0
02EPR0080W,1
02EPR0081V,0
02EPR0082U,1
02EPR0083T,1
02EPR0084S,0
02EPR0085R,0
02EPR0086Q,1
02EPR0087P,0
02EPR0090C,0
02EPR0091B,0
02EPR0092A,0
02EPR0093Z,1
02EPR0094Z,1
02EPR0095Y,0
02EPR0096X,0
02EPR0097W,0
02EPR0098V,1
02EPR0099U,1
02EPR0100T,0
02EPR0101S,0
02EPR0103Q,0
02EPR0105O,0
02EPR0106N,0
02EPR0107M,0
02EPR0108L,0
02EPR0109K,0
02EPR0110Z,0
02EPR0112Y,0
02EPR0115V,0
02EPR0116U,0
02EPR0118S,0
02EPR0119R,0
02EPR0120G,0
02EPR0121F,1
02EPR0122E,0
02EPR0125B,1
02EPR0126A,0
02EPR0127Z,1
02EPR0128Z,0
02EPR0129Y,0
02EPR0130N,1
02EPR0131M,0
02EPR0132L,0
02EPR0133K,1
02EPR0134J,0
02EPR0136H,1
02EPR0137G,1
02EPR0138F,0
02EPR0139E,0
02EPR0140U,0
02EPR0141T,0
02EPR0142S,0
02EPR0143R,0
02EPR0144Q,1
02EPR0145P,0
02EPR0146O,0
02EPR0147N,0
02EPR0148M,0
02EPR0149L,0
02EPR0150A,1
02EPR0151Z,0
02EPR0153Y,0
02EPR0154X,0
02EPR0155W,0
02EPR0156V,0
02EPR0157U,0
02EPR0158T,0
02EPR0159S,0
02EPR0160H,0
02EPR0161G,0
02EPR0162F,0
02EPR0163E,0
02EPR0164D,0
02EPR0165C,0
02EPR0167A,0
02EPR0168Z,0
02EPR0169Z,0
02EPR0170O,0
02EPR0171N,1
02EPR0172M,1
02EPR0173L,0
02EPR0174K,1
02EPR0175J,1
02EPR0177H,0
02EPR0181U,0
02EPR0182T,0
02EPR0183S,0
02EPR0184R,0
02EPR0185Q,0
02EPR0186P,0
02EPR0188N,0
02EPR0189M,0
02EPR0190B,0
02EPR0191A,0
02EPR0192Z,0
02EPR0193Z,0
02EPR0194Y,1
02EPR0196W,0
02EPR0197V,0
02EPR0199T,0
02EPR0201R,0
02EPR0203P,0
02EPR0204O,0
02EPR0205N,0
02EPR0206M,0
02EPR0207L,0
02EPR0208K,0
02EPR0209J,0
02EPR0210Z,0
02EPR0213W,0
02EPR0214V,0
02EPR0215U,0
02DPR0003S,0
02DPR0005Q,0
02DPR0006P,1
02DPR0007O,1
02DPR0008N,0
02DPR0009M,0
02DPR0012Z,0
02DPR0014Y,0
02DPR0015X,0
02DPR0017V,0
02DPR0019T,0
02DPR0020I,0
02DPR0023F,1
02DPR0024E,0
02DPR0025D,0
02DPR0027B,0
02DPR0028A,0
02DPR0029Z,0
02DPR0030P,1
02DPR0031O,0
02DPR0032N,1
02DPR0033M,0
02DPR0034L,1
02DPR0035K,0
02DPR0036J,0
02DPR0039G,0
02DPR0040W,1
02DPR0041V,0
02DPR0042U,0
02DPR0043T,0
02DPR0044S,0
02DPR0046Q,0
02DPR0048O,0
02DPR0049N,0
02DPR0050C,0
02DPR0051B,0
02DPR0052A,0
02DPR0054Z,0
02DPR0056X,0
02DPR0057W,0
02DPR0058V,0
02DPR0059U,0
02DPR0060J,1
02DPR0061I,0
02DPR0062H,0
02DPR0063G,0
02DPR0065E,0
02DPR0066D,0
02DPR0067C,1
02DPR0068B,1
02DPR0069A,0
02DPR0070Q,0
02DPR0071P,0
02DPR0072O,0
02DPR0073N,0
02DPR0074M,0
02DPR0075L,0
02DPR0076K,1
02DPR0077J,1
02DPR0078I,0
02DPR0079H,0
02DPR0080X,0
02DPR0081W,0
02DPR0082V,1
02DPR0083U,0
02DPR0084T,0
02DPR0085S,0
02DPR0086R,0
02DPR0087Q,0
02DPR0089O,0
02DPR0090D,0
02DPR0091C,0
02DPR0092B,0
02DPR0094Z,0
02DPR0095Z,0
02DPR0096Y,0
02DPR0097X,0
02DPR0098W,0
02DPR0099V,0
02DPR0100U,1
02DPR0101T,0
02DPR0102S,0
02DPR0103R,1
02DPR0104Q,0
02DPR0105P,0
02DPR0106O,0
02DPR0107N,0
02DPR0108M,1
02DPR0109L,0
02DPR0110A,0
02DPR0111Z,0
02DPR0112Z,0
02DPR0113Y,0
02DPR0115W,0
02DPR0116V,0
02DPR0117U,0
02DPR0118T,0
02DPR0119S,0
02DPR0120H,1
02DPR0121G,0
02DPR0122F,0
02DPR0123E,0
02DPR0124D,0
02DPR0125C,0
02DPR0126B,0
02DPR0127A,0
02DPR0128Z,0
02DPR0129Z,0
02DPR0130O,0
02DPR0131N,0
02DPR0132M,1
02DPR0133L,1
02DPR0137H,0
02DPR0138G,1
02DPR0139F,1
02DPR0141U,1
02DPR0143S,1
02DPR0145Q,0
02DPR0147O,0
02DPR0148N,1
02DPR0149M,0
02DPR0150B,0
02DPR0151A,0
02DPR0152Z,1
02DPR0153Z,0
02DPR0154Y,0
02DPR0158U,0
02DPR0160I,0
02DPR0161H,0
02DPR0162G,1
02DPR0163F,0
02DPR0164E,1
02DPR0165D,0
02DPR0166C,0
02DPR0167B,0
02DPR0168A,1
02DPR0169Z,0
02DPR0170P,0
02DPR0171O,0
02DPR0172N,0
02DPR0173M,0
02DPR0174L,1
02DPR0175K,1
02DPR0177I,0
02DPR0178H,1
02DPR0180W,0
02DPR0181V,0
02DPR0182U,0
02DPR0183T,0
02DPR0184S,0
02DPR0185R,1
02DPR0186Q,0
02DPR0187P,0
02DPR0188O,0
02DPR0189N,1
02DPR0190C,1
02DPR0193Z,0
02DPR0194Z,0
02DPR0196X,0
02DPR0197W,0
02DPR0198V,1
02DPR0200T,0
02DPR0201S,1
02DPR0203Q,0
02DPR0204P,0
02DPR0205O,1
02DPR0208L,0
02DPR0209K,0
02DPR0210Z,1
02DPR0211Z,0
02DPR0212Y,0
02DPR0213X,0
02DPR0216U,1
02DPR0217T,1
02DPR0218S,0
02DPR0219R,0
02DPR0220G,0
02DPR0221F,0
02DPR0222E,0
02DPR0224C,0
02DPR0226A,1
02DPR0228Z,0
02DPR0229Y,0
02DPR0231M,0
02DPR0233K,1
02DPR0234J,0
02DPR0235I,1
02DPR0236H,0
02DPR0238F,1
02DPR0240U,1
02DPR0243R,0
02DPR0244Q,0
02DPR0245P,0
02DPR0246O,1
02DPR0247N,0
02DPR0248M,0
02DPR0249L,0
02DPR0250A,0
02DPR0251Z,0
02DPR0252Z,0
02DPR0254X,0
02DPR0255W,1
02DPR0256V,0
02DPR0257U,0
02DPR0258T,0
02DPR0259S,0
02DPR0260H,0
02DPR0261G,1
02DPR0262F,1
02DPR0268Z,0
02DPR0269Z,0
02DPR0270O,0
02DPR0271N,0
02DPR0272M,0
02DPR0273L,0
02DPR0274K,0
02DPR0275J,1
02DPR0277H,0
02DPR0279F,0
02DPR0280V,0
02DPR0281U,0
02DPR0282T,0
02DPR0283S,0
02DPR0284R,0
02DPR0285Q,0
02DPR0286P,0
02DPR0287O,0
02DPR0288N,0
02DPR0289M,0
02DPR0290B,0
02DPR0292Z,1
02DPR0293Z,1
02DPR0294Y,0
02DPR0296W,0
02DPR0297V,0
02DPR0298U,0
02DPR0300S,0
02DPR0301R,0
02DPR0302Q,1
02DPR0303P,0
02DPR0304O,0
02DPR0306M,0
02DPR0307L,1
02DPR0308K,0
02DPR0310Z,1
02DPR0312X,0
02DPR0313W,0
02DPR0315U,1
02DPR0316T,0
02DPR0317S,0
02DPR0318R,0
02DPR0319Q,0
02DPR0320F,0
02DPR0322D,0
02DPR0323C,0
02DPR0324B,0
02DPR0325A,0
02DPR0326Z,0
02DPR0327Z,0
02DPR0328Y,0
02DPR0329X,0
02DPR0331L,0
02DPR0332K,0
02DPR0334I,0
02DPR0335H,0
02DPR0336G,0
02DPR0337F,1
02DPR0338E,0
02DPR0340T,0
02DPR0341S,0
02DPR0342R,1
02DPR0343Q,0
02DPR0345O,0
02DPR0347M,0
02DPR0349K,0
02DPR0350Z,0
02DPR0351Z,0
02DPR0353X,0
02DPR0354W,0
02DPR0355V,0
02DPR0356U,1
02DPR0357T,0
02DPR0358S,0
02DPR0359R,1
02DPR0360G,1
02DPR0361F,0
02DPR0364C,1
02DPR0365B,0
02DPR0366A,0
02DPR0369Y,0
02DPR0370N,0
02DPR0372L,0
02DPR0374J,0
02DPR0376H,0
02DPR0377G,0
02DPR0378F,1
02DPR0379E,0
02DPR0380U,0
02DPR0381T,0
02DPR0382S,0
02EPR0216T,0
02EPR0217S,1
02EPR0218R,0
02EPR0219Q,0
02EPR0220F,0
02EPR0222D,0
02EPR0223C,0
02EPR0226Z,1
02EPR0228Y,0
02EPR0229X,0
02EPR0230M,0
02EPR0232K,0
02EPR0233J,0
02EPR0234I,0
02EPR0236G,1
02EPR0238E,0
02EPR0239D,0
02EPR0240T,0
02EPR0241S,1
02EPR0242R,0
02EPR0243Q,1
02EPR0244P,1
02EPR0245O,1
02EPR0246N,0
02EPR0247M,0
02EPR0248L,0
02EPR0250Z,0
02EPR0251Z,0
02EPR0252Y,0
02EPR0253X,0
02EPR0254W,0
02EPR0255V,0
02EPR0256U,1
02EPR0257T,0
02EPR0258S,1
02EPR0259R,0
02EPR0260G,0
02EPR0261F,0
02EPR0262E,0
02EPR0263D,0
02EPR0265B,0
02EPR0266A,1
02EPR0267Z,1
02EPR0268Z,0
02EPR0269Y,0
02EPR0270N,0
02EPR0271M,1
02EPR0272L,0
02EPR0273K,0
02EPR0275I,0
02EPR0276H,0
02EPR0277G,0
02EPR0278F,0
02EPR0279E,0
02EPR0280U,0
02EPR0281T,0
02EPR0282S,0
02EPR0283R,0
02EPR0286O,0
02EPR0287N,0
02EPR0289L,0
02EPR0290A,0
02EPR0291Z,0
02EPR0292Z,1
02EPR0293Y,0
02EPR0294X,0
02EPR0295W,0
02EPR0296V,0
02EPR0297U,0
02EPR0298T,0
02EPR0299S,0
02EPR0301Q,1
02EPR0302P,0
02EPR0303O,0
02EPR0305M,1
02EPR0306L,0
02EPR0307K,0
02EPR0308J,0
02EPR0309I,0
02EPR0310Y,0
02EPR0311X,0
02EPR0312W,0
02EPR0313V,0
02EPR0314U,0
02EPR0315T,0
02EPR0316S,1
02EPR0317R,0
02EPR0318Q,0
02EPR0319P,0
02EPR0320E,0
02EPR0321D,0
02EPR0324A,0
02EPR0325Z,0
02EPR0326Z,0
02EPR0327Y,0
02EPR0328X,0
02EPR0330L,0
02EPR0331K,0
02EPR0333I,0
02EPR0334H,0
02EPR0335G,0
02EPR0336F,0
02EPR0337E,0
02EPR0338D,0
02EPR0341R,0
02EPR0342Q,0
02EPR0343P,0
02EPR0344O,0
02EPR0345N,0
02EPR0346M,1
02EPR0347L,1
02EPR0348K,0
02EPR0349J,0
02EPR0350Z,0
02EPR0351Y,0
02EPR0352X,0
02EPR0353W,1
02EPR0355U,0
02EPR0356T,0
02EPR0358R,0
02EPR0359Q,1
02EPR0360F,1
02EPR0361E,0
02EPR0362D,0
02EPR0363C,1
02EPR0365A,0
02EPR0366Z,0
02EPR0367Z,0
02EPR0368Y,0
02EPR0369X,0
02EPR0370M,0
02EPR0371L,0
02EPR0372K,0
02EPR0374I,0
02EPR0375H,0
02EPR0377F,0
02EPR0378E,0
02EPR0379D,0
02EPR0380T,0
02EPR0381S,0
02EPR0382R,0
02EPR0383Q,0
02EPR0384P,1
02EPR0387M,0
02EPR0388L,0
02EPR0389K,0
02EPR0390Z,0
02EPR0391Z,0
02EPR0392Y,0
02EPR0393X,0
02EPR0394W,0
02EPR0395V,0
02EPR0396U,0
02EPR0397T,0
02EPR0398S,0
02EPR0399R,0
02EPR0400Q,0
02EPR0401P,0
02EPR0402O,0
02EPR0403N,0
02EPR0404M,0
02EPR0405L,0
02EPR0406K,0
02EPR0407J,1
02EPR0408I,0
02EPR0409H,0
02EPR0410X,0
02EPR0411W,0
02EPR0412V,1
02EPR0413U,0
02EPR0414T,0
