cct,semaforo_std
01PPR0062N,0
01PPR0065K,1
01PPR0067I,1
01PPR0068H,1
01PPR0069G,1
01PPR0070W,1
01PPR0072U,1
01PPR0075R,1
01PPR0076Q,0
01PPR0077P,1
01PPR0078O,1
01PPR0079N,1
01PPR0082A,1
01PPR0083Z,1
01PPR0085Y,1
01PPR0086X,1
01PPR0087W,1
01PPR0088V,1
01PPR0089U,1
01PPR0090J,1
01PPR0091I,1
01PPR0093G,1
01PPR0094F,1
01PPR0095E,1
01PPR0096D,1
01PPR0097C,1
01PPR0099A,1
01PPR0101Z,1
01PPR0102Y,1
01PPR0103X,1
01PPR0104W,1
01PPR0105V,1
01PPR0106U,1
01PPR0109R,0
01PPR0112E,1
01PPR0116A,1
01PPR0117Z,1
01PPR0118Z,0
01PPR0119Y,1
01PPR0120N,0
01PPR0121M,1
01PPR0122L,1
01PPR0123K,1
01PPR0124J,1
01PPR0125I,1
01PPR0126H,1
01PPR0132S,1
01PPR0133R,0
01PPR0134Q,1
26DPR0001D,1
26DPR0002C,0
26DPR0003B,0
26DPR0004A,1
26DPR0006Z,0
26DPR0009W,0
26DPR0010L,1
26DPR0011K,1
26DPR0015G,0
26DPR0016F,1
26DPR0017E,1
26DPR0018D,0
26DPR0019C,1
26DPR0021R,1
26DPR0022Q,0
26DPR0023P,0
26DPR0024O,0
26DPR0025N,0
26DPR0026M,1
26DPR0027L,0
26DPR0028K,0
26DPR0030Z,1
26DPR0032X,0
26DPR0033W,1
26DPR0035U,0
26DPR0036T,1
26DPR0037S,1
26DPR0038R,0
26DPR0041E,0
26DPR0042D,1
26DPR0044B,1
26DPR0045A,0
26DPR0047Z,0
26DPR0048Y,0
26DPR0049X,1
26DPR0050M,0
26DPR0052K,0
26DPR0053J,0
26DPR0054I,1
26DPR0055H,0
26DPR0056G,0
26DPR0057F,0
26DPR0058E,1
26DPR0059D,1
26DPR0060T,0
26DPR0061S,0
26DPR0062R,0
26DPR0063Q,0
26DPR0064P,1
26DPR0065O,0
26DPR0070Z,0
26DPR0072Y,1
26DPR0073X,1
26DPR0075V,0
26DPR0076U,0
26DPR0077T,0
26DPR0078S,0
26DPR0079R,1
26DPR0082E,1
26DPR0083D,1
26DPR0086A,1
26DPR0087Z,1
26DPR0088Z,0
26DPR0089Y,0
26DPR0090N,1
26DPR0091M,1
26DPR0094J,0
26DPR0097G,1
26DPR0100D,0
26DPR0101C,0
26DPR0102B,1
26DPR0103A,0
26DPR0104Z,1
26DPR0105Z,1
26DPR0106Y,0
26DPR0108W,0
26DPR0109V,0
26DPR0110K,1
26DPR0112I,0
26DPR0113H,0
26DPR0116E,0
26DPR0117D,0
26DPR0118C,0
26DPR0119B,1
26DPR0122P,1
26DPR0123O,1
26DPR0124N,1
26DPR0125M,0
26DPR0126L,0
26DPR0128J,1
26DPR0130Y,1
26DPR0131X,0
26DPR0132W,0
26DPR0133V,0
26DPR0134U,1
26DPR0135T,1
26DPR0136S,1
26DPR0137R,1
26DPR0138Q,1
26DPR0139P,1
26DPR0140E,1
26DPR0142C,0
26DPR0143B,0
26DPR0145Z,0
26DPR0146Z,1
26DPR0147Y,1
26DPR0148X,1
26DPR0149W,0
26DPR0150L,1
26DPR0151K,1
26DPR0152J,1
26DPR0153I,0
26DPR0154H,1
26DPR0155G,1
26DPR0156F,1
26DPR0157E,0
26DPR0158D,0
26DPR0159C,1
26DPR0160S,1
26DPR0161R,0
26DPR0162Q,0
26DPR0164O,0
26DPR0165N,1
26DPR0166M,1
26DPR0167L,1
26DPR0168K,0
26DPR0169J,0
26DPR0172X,1
26DPR0173W,0
26DPR0174V,1
26DPR0175U,1
26DPR0180F,1
26DPR0182D,1
26DPR0183C,0
26DPR0184B,0
26DPR0185A,0
26DPR0186Z,1
26DPR0187Z,1
26DPR0189X,1
26DPR0192K,0
26DPR0193J,1
26DPR0195H,1
26DPR0196G,1
26DPR0197F,0
26DPR0199D,1
26DPR0202A,0
26DPR0204Z,1
26DPR0205Y,0
26DPR0207W,0
26DPR0208V,0
26DPR0209U,1
26DPR0210J,0
26DPR0212H,0
26DPR0213G,0
26DPR0214F,0
26DPR0215E,0
26DPR0217C,0
26DPR0218B,0
26DPR0219A,0
26DPR0220Q,0
26DPR0221P,0
26DPR0222O,0
26DPR0224M,1
26DPR0227J,0
26DPR0228I,1
26DPR0230X,0
26DPR0231W,0
26DPR0232V,0
26DPR0234T,0
26DPR0235S,1
26DPR0236R,0
26DPR0237Q,0
26DPR0238P,1
26DPR0239O,0
26DPR0240D,0
26DPR0241C,1
26DPR0242B,0
26DPR0243A,1
26DPR0244Z,1
26DPR0245Z,1
26DPR0246Y,0
26DPR0247X,0
26DPR0248W,1
26DPR0249V,0
26DPR0250K,1
26DPR0251J,0
26DPR0252I,1
26DPR0253H,0
26DPR0255F,1
26DPR0256E,0
26DPR0258C,1
26DPR0259B,0
26DPR0260R,0
26DPR0261Q,0
26DPR0262P,1
26DPR0263O,1
26DPR0264N,0
26DPR0265M,1
26DPR0266L,0
26DPR0267K,1
26DPR0269I,1
26DPR0270Y,1
26DPR0271X,0
26DPR0272W,1
26DPR0273V,1
26DPR0274U,0
26DPR0276S,0
26DPR0277R,1
26DPR0279P,1
26DPR0281D,1
26DPR0282C,1
26DPR0283B,0
26DPR0284A,0
26DPR0285Z,1
26DPR0286Z,1
26DPR0287Y,1
26DPR0292J,1
26DPR0293I,0
26DPR0294H,1
26DPR0299C,0
26DPR0301A,0
26DPR0302Z,1
26DPR0304Y,0
26DPR0306W,1
26DPR0307V,0
26DPR0308U,1
26DPR0309T,0
26DPR0310I,0
26DPR0311H,1
26DPR0312G,0
26DPR0315D,0
26DPR0318A,1
26DPR0320P,1
26DPR0322N,1
26DPR0323M,1
26DPR0324L,1
26DPR0326J,1
26DPR0327I,1
26DPR0329G,0
26DPR0330W,1
26DPR0331V,1
26DPR0334S,0
26DPR0335R,0
26DPR0336Q,1
26DPR0338O,0
26DPR0339N,0
26DPR0340C,0
26DPR0341B,0
26DPR0346X,1
26DPR0347W,0
26DPR0349U,1
26DPR0350J,1
26DPR0352H,1
26DPR0353G,0
26DPR0355E,1
26DPR0356D,1
26DPR0358B,0
26DPR0361P,0
26DPR0362O,1
26DPR0363N,1
26DPR0364M,0
26DPR0365L,0
26DPR0368I,0
26DPR0369H,0
26DPR0372V,1
26DPR0373U,0
26DPR0375S,1
26DPR0376R,1
26DPR0378P,1
26DPR0379O,1
26DPR0381C,1
26DPR0382B,0
26DPR0383A,1
26DPR0384Z,0
26DPR0386Y,1
26DPR0387X,1
26DPR0389V,1
26DPR0390K,0
26DPR0392I,1
26DPR0393H,1
26DPR0394G,1
26DPR0396E,1
26DPR0397D,1
26DPR0398C,0
26DPR0399B,1
26DPR0400A,0
26DPR0401Z,0
26DPR0402Z,0
26DPR0403Y,0
26DPR0405W,0
26DPR0407U,0
26DPR0409S,1
26DPR0410H,1
26DPR0412F,0
26DPR0413E,1
26DPR0414D,1
26DPR0416B,0
26DPR0417A,1
26DPR0419Z,0
26DPR0420O,1
26DPR0421N,0
26DPR0423L,1
26DPR0424K,0
26DPR0425J,0
26DPR0426I,0
26DPR0428G,1
26DPR0430V,0
26DPR0431U,1
26DPR0433S,0
26DPR0435Q,1
26DPR0436P,1
26DPR0437O,0
26DPR0439M,1
26DPR0442Z,0
26DPR0444Y,0
26DPR0445X,0
26DPR0446W,0
26DPR0448U,0
26DPR0450I,0
26DPR0451H,1
26DPR0452G,0
26DPR0453F,0
26DPR0454E,0
26DPR0455D,0
26DPR0456C,0
26DPR0457B,0
26DPR0458A,0
26DPR0461O,1
26DPR0462N,0
26DPR0463M,0
26DPR0464L,1
26DPR0466J,0
26DPR0467I,1
26DPR0475R,1
26DPR0476Q,0
26DPR0478O,0
26DPR0479N,0
26DPR0480C,0
26DPR0481B,0
26DPR0482A,0
26DPR0483Z,0
26DPR0484Z,1
26DPR0485Y,0
26DPR0486X,0
26DPR0487W,0
26DPR0488V,0
26DPR0489U,0
26DPR0490J,1
26DPR0491I,0
26DPR0495E,1
26DPR0496D,0
26DPR0498B,1
26DPR0500Z,0
26DPR0501Z,0
26DPR0502Y,0
26DPR0503X,0
26DPR0504W,0
26DPR0505V,1
26DPR0507T,1
26DPR0508S,1
26DPR0509R,1
26DPR0510G,0
26DPR0511F,1
26DPR0512E,0
26DPR0515B,0
26DPR0516A,1
26DPR0518Z,0
26DPR0519Y,0
26DPR0521M,0
26DPR0523K,0
26DPR0524J,1
26DPR0525I,0
26DPR0526H,0
26DPR0527G,0
26DPR0529E,0
26DPR0530U,1
26DPR0531T,1
26DPR0532S,1
26DPR0533R,1
26DPR0534Q,0
26DPR0535P,1
26DPR0536O,1
26DPR0538M,0
26DPR0539L,0
26DPR0540A,1
26DPR0541Z,1
26DPR0544X,0
26DPR0545W,0
26DPR0546V,1
26DPR0548T,0
26DPR0549S,0
26DPR0551G,1
26DPR0552F,1
26DPR0553E,1
26DPR0556B,0
26DPR0557A,0
26DPR0561N,0
26DPR0562M,0
26DPR0565J,1
26DPR0566I,0
26DPR0567H,1
26DPR0571U,1
26DPR0572T,0
26DPR0574R,1
26DPR0577O,0
26DPR0578N,0
26DPR0579M,1
26DPR0583Z,1
26DPR0584Y,1
26DPR0585X,0
26DPR0586W,0
26DPR0587V,0
26DPR0589T,0
26DPR0590I,0
26DPR0591H,0
26DPR0592G,0
26DPR0593F,0
26DPR0594E,0
26DPR0595D,0
26DPR0596C,1
26DPR0599Z,0
26DPR0601Y,1
26DPR0605U,0
26DPR0606T,0
26DPR0608R,0
26DPR0611E,0
26DPR0613C,0
26DPR0619X,1
26DPR0622K,0
26DPR0624I,1
26DPR0625H,0
26DPR0626G,1
26DPR0628E,1
26DPR0631S,0
26DPR0632R,0
26DPR0635O,0
26DPR0636N,0
26DPR0637M,1
26DPR0641Z,0
26DPR0642Y,1
26DPR0644W,1
26DPR0645V,0
26DPR0646U,1
26DPR0648S,0
26DPR0650G,1
26DPR0651F,1
26DPR0654C,0
26DPR0655B,1
26DPR0657Z,0
26DPR0658Z,0
26DPR0660N,1
26DPR0661M,0
26DPR0662L,0
26DPR0663K,0
26DPR0664J,0
26DPR0665I,1
26DPR0667G,1
26DPR0670U,1
26DPR0671T,0
26DPR0672S,0
26DPR0673R,0
26DPR0674Q,1
26DPR0675P,0
26DPR0678M,1
26DPR0679L,1
26DPR0681Z,1
26DPR0683Y,1
26DPR0684X,1
26DPR0685W,1
26DPR0687U,0
26DPR0688T,0
26DPR0689S,0
26DPR0690H,0
26DPR0691G,1
26DPR0692F,1
26DPR0693E,0
26DPR0695C,0
26DPR0696B,1
26DPR0697A,0
26DPR0698Z,1
26DPR0699Z,0
26DPR0700Y,1
26DPR0701X,1
26DPR0703V,1
26DPR0705T,0
26DPR0708Q,0
26DPR0710E,1
26DPR0711D,1
26DPR0713B,1
26DPR0714A,1
26DPR0715Z,1
26DPR0716Z,0
26DPR0717Y,0
26DPR0718X,0
26DPR0720L,0
26DPR0721K,0
26DPR0723I,1
26DPR0725G,0
26DPR0728D,0
26DPR0730S,0
26DPR0733P,0
26DPR0734O,0
26DPR0736M,0
26DPR0737L,0
26DPR0738K,0
26DPR0740Z,1
26DPR0741Y,1
26DPR0744V,0
26DPR0745U,0
26DPR0746T,0
26DPR0747S,1
26DPR0749Q,1
26DPR0752D,0
26DPR0754B,1
26DPR0755A,0
26DPR0756Z,1
26DPR0760M,1
26DPR0761L,0
26DPR0762K,1
26DPR0763J,0
26DPR0764I,0
26DPR0765H,0
26DPR0767F,1
26DPR0768E,1
26DPR0769D,0
26DPR0771S,1
26DPR0772R,1
26DPR0773Q,0
26DPR0775O,1
26DPR0777M,1
26DPR0778L,0
26DPR0782Y,1
26DPR0783X,0
26DPR0785V,0
26DPR0786U,0
26DPR0787T,1
26DPR0790G,1
26DPR0792E,1
26DPR0794C,0
26DPR0795B,1
26DPR0796A,1
26DPR0797Z,1
26DPR0799Y,0
26DPR0800X,0
26DPR0802V,0
26DPR0805S,1
26DPR0806R,1
26DPR0808P,0
26DPR0809O,0
26DPR0810D,0
26DPR0811C,1
26DPR0814Z,1
26DPR0815Z,0
26DPR0817X,0
26DPR0818W,0
26DPR0820K,0
26DPR0822I,1
26DPR0826E,1
26DPR0827D,1
26DPR0831Q,1
26DPR0832P,0
26DPR0833O,0
26DPR0834N,0
26DPR0837K,1
26DPR0838J,0
26DPR0841X,0
26DPR0843V,1
26DPR0844U,1
26DPR0845T,0
26DPR0846S,1
26DPR0849P,0
26DPR0852C,0
26DPR0853B,0
26DPR0854A,0
26DPR0855Z,1
26DPR0856Z,0
26DPR0857Y,0
26DPR0859W,0
26DPR0860L,0
26DPR0862J,0
26DPR0864H,1
26DPR0865G,1
26DPR0867E,0
26DPR0868D,1
26DPR0869C,0
26DPR0870S,0
26DPR0871R,0
26DPR0873P,1
26DPR0874O,0
26DPR0875N,0
26DPR0877L,0
26DPR0878K,0
26DPR0879J,0
26DPR0880Z,1
26DPR0881Y,1
26DPR0882X,1
26DPR0883W,1
26DPR0885U,1
26DPR0895A,1
26DPR0897Z,1
26DPR0898Y,0
26DPR0899X,0
26DPR0901V,1
26DPR0903T,0
26DPR0906Q,0
26DPR0907P,1
26DPR0908O,0
26DPR0909N,0
26DPR0913Z,0
26DPR0914Z,0
26DPR0917W,1
26DPR0918V,0
26DPR0919U,0
26DPR0920J,1
26DPR0921I,0
26DPR0925E,0
26DPR0927C,1
26DPR0928B,0
26DPR0929A,0
26DPR0930Q,1
26DPR0931P,1
26DPR0932O,0
26DPR0933N,1
26DPR0934M,1
26DPR0935L,1
26DPR0937J,1
26DPR0938I,1
26DPR0939H,0
26DPR0940X,1
26DPR0942V,0
26DPR0943U,0
26DPR0944T,0
26DPR0946R,0
26DPR0948P,0
26DPR0950D,0
26DPR0952B,0
26DPR0953A,1
26DPR0954Z,0
26DPR0955Z,0
26DPR0956Y,0
26DPR0957X,0
26DPR0958W,1
26DPR0959V,1
26DPR0961J,0
26DPR0962I,0
26DPR0964G,0
26DPR0965F,0
26DPR0966E,0
26DPR0968C,0
26DPR0970R,0
26DPR0971Q,1
26DPR0972P,1
26DPR0973O,1
26DPR0975M,0
26DPR0978J,1
26DPR0979I,1
26DPR0980Y,0
26DPR0981X,1
26DPR0982W,0
26DPR0983V,0
26DPR0984U,0
26DPR0985T,0
26DPR0986S,1
26DPR0987R,0
26DPR0988Q,0
26DPR0989P,0
26DPR0991D,0
26DPR0992C,0
26DPR0993B,0
26DPR0994A,1
26DPR0995Z,1
26DPR0997Y,0
26DPR0998X,0
26DPR0999W,1
26DPR1000L,1
26DPR1001K,0
26DPR1002J,1
26DPR1003I,0
26DPR1005G,0
26DPR1006F,0
26DPR1008D,1
26DPR1009C,0
26DPR1010S,1
26DPR1011R,1
26DPR1012Q,0
26DPR1013P,0
26DPR1015N,1
26DPR1016M,1
26DPR1018K,0
26DPR1019J,1
26DPR1021Y,0
26DPR1023W,0
26DPR1024V,1
26DPR1025U,1
26DPR1026T,0
26DPR1027S,1
26DPR1030F,0
26DPR1034B,1
26DPR1037Z,0
26DPR1040M,1
26DPR1041L,0
26DPR1042K,1
26DPR1043J,0
26DPR1044I,1
26DPR1045H,1
26DPR1048E,1
26DPR1049D,0
26DPR1051S,1
26DPR1053Q,0
26DPR1054P,0
26DPR1055O,0
26DPR1056N,1
26DPR1057M,0
26DPR1058L,0
26DPR1060Z,1
26DPR1062Y,1
26DPR1064W,0
26DPR1066U,1
26DPR1067T,1
26DPR1068S,1
26DPR1069R,1
26DPR1070G,0
26DPR1071F,0
26DPR1072E,0
26DPR1073D,0
26DPR1075B,0
26DPR1076A,1
26DPR1077Z,0
26DPR1078Z,1
26DPR1081M,1
26DPR1082L,0
26DPR1083K,0
26DPR1084J,1
26DPR1085I,0
26DPR1088F,0
26DPR1089E,1
26DPR1090U,1
26DPR1091T,1
26DPR1092S,0
26DPR1093R,0
26DPR1094Q,1
26DPR1097N,0
26DPR1098M,0
26DPR1100K,0
26DPR1104G,0
26DPR1109B,1
26DPR1112P,1
26DPR1113O,0
26DPR1115M,0
26DPR1118J,1
26DPR1119I,1
26DPR1120Y,1
26DPR1121X,0
26DPR1122W,0
26DPR1123V,0
26DPR1124U,1
26DPR1125T,1
26DPR1126S,1
26DPR1128Q,1
26DPR1129P,1
26DPR1130E,0
26DPR1131D,0
26DPR1136Z,0
26DPR1137Y,0
26DPR1138X,1
26DPR1141K,1
26DPR1144H,0
26DPR1146F,0
26DPR1147E,0
26DPR1148D,1
26DPR1149C,0
26DPR1150S,0
26DPR1151R,1
26DPR1153P,1
26DPR1155N,1
26DPR1157L,1
26DPR1158K,0
26DPR1159J,1
